pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
POL-CSV-0515,17.408908,78.509912,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-15,500090,DEV-CSV-0515
POL-CSV-0516,17.409174,78.510177,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-14,500032,
POL-CSV-0517,17.409546,78.510467,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-1,500001,
POL-CSV-0518,17.409849,78.510827,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-15,500032,DEV-CSV-0518
POL-CSV-0519,17.410087,78.511126,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-12,500084,DEV-CSV-0519
POL-CSV-0520,17.410395,78.511353,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-15,500001,DEV-CSV-0520
POL-CSV-0521,17.410656,78.511709,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-9,500084,DEV-CSV-0521
POL-CSV-0522,17.410954,78.511997,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-13,500032,DEV-CSV-0522
POL-CSV-0523,17.411286,78.512259,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-15,500090,DEV-CSV-0523
POL-CSV-0524,17.41163,78.512557,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-1,500032,DEV-CSV-0524
POL-CSV-0525,17.411881,78.512878,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-11,500090,DEV-CSV-0525
POL-CSV-0526,17.412225,78.513151,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-10,500001,DEV-CSV-0526
POL-CSV-0527,17.412506,78.513452,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-6,500090,DEV-CSV-0527
POL-CSV-0528,17.412806,78.513794,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-1,500084,DEV-CSV-0528
POL-CSV-0529,17.397347,78.498332,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TRANSFORMER_POLE,Ward-14,500081,DEV-CSV-0529
POL-CSV-0530,17.397646,78.49861,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-11,500084,DEV-CSV-0530
POL-CSV-0531,17.397899,78.498892,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-7,500084,DEV-CSV-0531
POL-CSV-0532,17.398239,78.49922,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-10,500084,DEV-CSV-0532
POL-CSV-0533,17.398539,78.499475,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-14,500001,DEV-CSV-0533
POL-CSV-0534,17.398786,78.499775,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-3,500001,
POL-CSV-0535,17.399071,78.500083,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-12,500084,
POL-CSV-0536,17.399389,78.500404,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-1,500084,
POL-CSV-0537,17.399686,78.500657,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-5,500084,DEV-CSV-0537
POL-CSV-0538,17.39998,78.501032,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-3,500032,DEV-CSV-0538
POL-CSV-0539,17.400262,78.501267,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-3,500090,
POL-CSV-0540,17.400568,78.501559,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-4,500081,DEV-CSV-0540
POL-CSV-0541,17.400889,78.501913,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-14,500001,DEV-CSV-0541
POL-CSV-0542,17.401231,78.50215,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-15,500084,DEV-CSV-0542
POL-CSV-0543,17.401496,78.502453,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-3,500001,DEV-CSV-0543
POL-CSV-0544,17.40182,78.50276,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-1,500090,DEV-CSV-0544
POL-CSV-0545,17.402052,78.503072,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-15,500032,DEV-CSV-0545
POL-CSV-0546,17.40241,78.503392,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-12,500084,DEV-CSV-0546
POL-CSV-0547,17.402685,78.503709,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-6,500090,DEV-CSV-0547
POL-CSV-0548,17.402952,78.504046,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-4,500084,DEV-CSV-0548
POL-CSV-0549,17.403295,78.504278,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-9,500032,DEV-CSV-0549
POL-CSV-0550,17.403621,78.504597,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-5,500090,DEV-CSV-0550
POL-CSV-0551,17.403925,78.504918,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-4,500084,DEV-CSV-0551
POL-CSV-0552,17.404248,78.505186,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-9,500001,DEV-CSV-0552
POL-CSV-0553,17.404475,78.505486,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-12,500032,DEV-CSV-0553
POL-CSV-0554,17.404811,78.505785,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-3,500001,DEV-CSV-0554
POL-CSV-0555,17.405053,78.506143,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-5,500081,DEV-CSV-0555
POL-CSV-0556,17.405443,78.50643,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-2,500090,DEV-CSV-0556
POL-CSV-0557,17.405736,78.506682,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-15,500032,
POL-CSV-0558,17.406001,78.506991,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-7,500090,DEV-CSV-0558
POL-CSV-0559,17.406338,78.507274,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-3,500090,DEV-CSV-0559
POL-CSV-0560,17.406638,78.507559,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-4,500081,DEV-CSV-0560
POL-CSV-0561,17.406868,78.507929,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-7,500084,DEV-CSV-0561
POL-CSV-0562,17.407241,78.508167,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-11,500090,DEV-CSV-0562
POL-CSV-0563,17.407486,78.50854,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-12,500081,DEV-CSV-0563
POL-CSV-0564,17.407758,78.508812,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-10,500081,DEV-CSV-0564
POL-CSV-0565,17.408136,78.509083,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-13,500032,DEV-CSV-0565
POL-CSV-0566,17.408415,78.509401,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-12,500090,DEV-CSV-0566
POL-CSV-0567,17.408689,78.509663,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-9,500001,
POL-CSV-0568,17.409039,78.51004,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-5,500084,DEV-CSV-0568
POL-CSV-0569,17.409291,78.510272,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-12,500081,DEV-CSV-0569
POL-CSV-0570,17.40963,78.510629,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-15,500001,DEV-CSV-0570
POL-CSV-0571,17.409895,78.510854,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-15,500090,DEV-CSV-0571
POL-CSV-0572,17.410246,78.511178,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-2,500084,DEV-CSV-0572
POL-CSV-0573,17.410487,78.511482,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-7,500081,DEV-CSV-0573
POL-CSV-0574,17.410792,78.511767,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-13,500090,
POL-CSV-0575,17.41108,78.512077,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-10,500032,DEV-CSV-0575
POL-CSV-0576,17.411389,78.512407,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-10,500084,DEV-CSV-0576
POL-CSV-0577,17.411658,78.512683,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-9,500032,DEV-CSV-0577
POL-CSV-0578,17.412029,78.513044,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-11,500084,DEV-CSV-0578
POL-CSV-0579,17.412265,78.513322,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-4,500001,
POL-CSV-0580,17.412593,78.51363,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-5,500081,DEV-CSV-0580
POL-CSV-0581,17.412927,78.513942,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-14,500084,DEV-CSV-0581
POL-CSV-0582,17.413231,78.514249,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-2,500081,DEV-CSV-0582
POL-CSV-0583,17.413489,78.514483,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-1,500090,DEV-CSV-0583
POL-CSV-0584,17.41381,78.514792,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-12,500001,DEV-CSV-0584
POL-CSV-0585,17.414108,78.515135,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-9,500081,DEV-CSV-0585
POL-CSV-0586,17.414438,78.515365,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-9,500032,DEV-CSV-0586
POL-CSV-0587,17.414745,78.515682,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-11,500090,DEV-CSV-0587
POL-CSV-0588,17.414951,78.515998,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-11,500090,DEV-CSV-0588
POL-CSV-0589,17.415285,78.516288,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-8,500084,DEV-CSV-0589
POL-CSV-0590,17.415647,78.5166,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-13,500081,
POL-CSV-0591,17.415856,78.516876,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,TENSION,Ward-6,500081,
POL-CSV-0592,17.416198,78.517225,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-4,500081,DEV-CSV-0592
POL-CSV-0593,17.416479,78.51747,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,SUSPENSION,Ward-1,500032,DEV-CSV-0593
POL-CSV-0594,17.41683,78.517835,FDR-HYD-CENTRAL-02,TRF-CENTRAL-04,,,JUNCTION,Ward-15,500032,DEV-CSV-0594
POL-CSV-0595,17.401319,78.502329,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TRANSFORMER_POLE,Ward-14,500084,DEV-CSV-0595
POL-CSV-0596,17.401567,78.502599,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-1,500090,DEV-CSV-0596
POL-CSV-0597,17.40188,78.502893,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-4,500084,DEV-CSV-0597
POL-CSV-0598,17.40219,78.503236,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-7,500032,DEV-CSV-0598
POL-CSV-0599,17.402505,78.503456,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-13,500090,DEV-CSV-0599
POL-CSV-0600,17.402782,78.503831,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-2,500090,DEV-CSV-0600
POL-CSV-0601,17.403095,78.50411,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-8,500032,DEV-CSV-0601
POL-CSV-0602,17.403395,78.504383,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-8,500084,DEV-CSV-0602
POL-CSV-0603,17.403675,78.504689,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-10,500081,DEV-CSV-0603
POL-CSV-0604,17.404043,78.505027,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-15,500001,DEV-CSV-0604
POL-CSV-0605,17.404309,78.505253,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-4,500081,DEV-CSV-0605
POL-CSV-0606,17.404626,78.505635,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-8,500090,DEV-CSV-0606
POL-CSV-0607,17.404868,78.505929,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500032,
POL-CSV-0608,17.405205,78.506198,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500001,DEV-CSV-0608
POL-CSV-0609,17.405509,78.506501,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500032,DEV-CSV-0609
POL-CSV-0610,17.405791,78.506824,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-14,500081,DEV-CSV-0610
POL-CSV-0611,17.406057,78.507054,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500090,DEV-CSV-0611
POL-CSV-0612,17.406414,78.507393,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-1,500001,DEV-CSV-0612
POL-CSV-0613,17.406719,78.507693,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-2,500032,DEV-CSV-0613
POL-CSV-0614,17.406969,78.508012,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-8,500081,DEV-CSV-0614
POL-CSV-0615,17.407312,78.508258,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-15,500090,DEV-CSV-0615
POL-CSV-0616,17.407581,78.508641,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-2,500090,DEV-CSV-0616
POL-CSV-0617,17.407871,78.508909,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-1,500001,DEV-CSV-0617
POL-CSV-0618,17.408244,78.509168,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-1,500081,DEV-CSV-0618
POL-CSV-0619,17.408532,78.509469,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-9,500090,DEV-CSV-0619
POL-CSV-0620,17.408828,78.509783,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-1,500001,DEV-CSV-0620
POL-CSV-0621,17.409081,78.510059,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-4,500001,DEV-CSV-0621
POL-CSV-0622,17.409403,78.510409,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500090,DEV-CSV-0622
POL-CSV-0623,17.409709,78.510729,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-1,500084,DEV-CSV-0623
POL-CSV-0624,17.410028,78.511045,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-3,500032,DEV-CSV-0624
POL-CSV-0625,17.410346,78.511262,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-9,500090,DEV-CSV-0625
POL-CSV-0626,17.410643,78.511585,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-8,500084,DEV-CSV-0626
POL-CSV-0627,17.410893,78.511883,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-8,500001,DEV-CSV-0627
POL-CSV-0628,17.411165,78.512166,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500084,DEV-CSV-0628
POL-CSV-0629,17.411523,78.512492,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-6,500084,DEV-CSV-0629
POL-CSV-0630,17.411774,78.512762,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-9,500081,DEV-CSV-0630
POL-CSV-0631,17.41214,78.51307,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-5,500084,DEV-CSV-0631
POL-CSV-0632,17.412371,78.513364,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-7,500001,DEV-CSV-0632
POL-CSV-0633,17.412721,78.513707,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-1,500001,DEV-CSV-0633
POL-CSV-0634,17.412998,78.513965,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-5,500081,DEV-CSV-0634
POL-CSV-0635,17.4133,78.514307,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-6,500001,DEV-CSV-0635
POL-CSV-0636,17.413611,78.514562,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-5,500081,DEV-CSV-0636
POL-CSV-0637,17.413922,78.514888,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-5,500084,DEV-CSV-0637
POL-CSV-0638,17.414186,78.515245,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-15,500081,DEV-CSV-0638
POL-CSV-0639,17.414467,78.51554,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-6,500090,DEV-CSV-0639
POL-CSV-0640,17.414836,78.515841,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500084,
POL-CSV-0641,17.415147,78.516076,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500090,DEV-CSV-0641
POL-CSV-0642,17.415429,78.516372,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-1,500084,DEV-CSV-0642
POL-CSV-0643,17.415735,78.516671,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-11,500032,DEV-CSV-0643
POL-CSV-0644,17.415973,78.516986,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-5,500084,DEV-CSV-0644
POL-CSV-0645,17.416262,78.517278,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-7,500084,DEV-CSV-0645
POL-CSV-0646,17.416627,78.517633,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-7,500081,DEV-CSV-0646
POL-CSV-0647,17.41694,78.51786,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-4,500032,DEV-CSV-0647
POL-CSV-0648,17.417194,78.518169,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-15,500001,DEV-CSV-0648
POL-CSV-0649,17.417499,78.518489,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500090,DEV-CSV-0649
POL-CSV-0650,17.417809,78.518801,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-13,500001,
POL-CSV-0651,17.418061,78.519125,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-10,500032,DEV-CSV-0651
POL-CSV-0652,17.418413,78.519407,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-14,500090,
POL-CSV-0653,17.418671,78.519722,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-11,500090,DEV-CSV-0653
POL-CSV-0654,17.419038,78.519971,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500081,DEV-CSV-0654
POL-CSV-0655,17.419293,78.520328,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500090,DEV-CSV-0655
POL-CSV-0656,17.419638,78.520607,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-12,500081,DEV-CSV-0656
POL-CSV-0657,17.419869,78.520884,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,TENSION,Ward-3,500090,DEV-CSV-0657
POL-CSV-0658,17.42024,78.521236,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-10,500001,DEV-CSV-0658
POL-CSV-0659,17.420472,78.521497,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,JUNCTION,Ward-6,500032,DEV-CSV-0659
POL-CSV-0660,17.420793,78.52183,FDR-HYD-CENTRAL-02,TRF-CENTRAL-05,,,SUSPENSION,Ward-2,500001,
POL-CSV-0661,17.360279,78.470326,FDR-HYD-SOUTH-03,TRF-SOUTH-01,1,,TRANSFORMER_POLE,Ward-6,500090,DEV-CSV-0661
POL-CSV-0662,17.360623,78.470615,FDR-HYD-SOUTH-03,TRF-SOUTH-01,2,POL-CSV-0661,JUNCTION,Ward-10,500001,DEV-CSV-0662
POL-CSV-0663,17.360933,78.470945,FDR-HYD-SOUTH-03,TRF-SOUTH-01,3,POL-CSV-0662,TENSION,Ward-1,500090,DEV-CSV-0663
POL-CSV-0664,17.361203,78.47123,FDR-HYD-SOUTH-03,TRF-SOUTH-01,4,POL-CSV-0663,TENSION,Ward-15,500090,DEV-CSV-0664
POL-CSV-0665,17.361528,78.471464,FDR-HYD-SOUTH-03,TRF-SOUTH-01,5,POL-CSV-0664,TENSION,Ward-4,500090,DEV-CSV-0665
POL-CSV-0666,17.361785,78.471786,FDR-HYD-SOUTH-03,TRF-SOUTH-01,6,POL-CSV-0665,SUSPENSION,Ward-9,500081,DEV-CSV-0666
POL-CSV-0667,17.362132,78.472109,FDR-HYD-SOUTH-03,TRF-SOUTH-01,7,POL-CSV-0666,TENSION,Ward-8,500081,DEV-CSV-0667
POL-CSV-0668,17.362363,78.472392,FDR-HYD-SOUTH-03,TRF-SOUTH-01,8,POL-CSV-0667,TENSION,Ward-1,500001,DEV-CSV-0668
POL-CSV-0669,17.3627,78.472686,FDR-HYD-SOUTH-03,TRF-SOUTH-01,9,POL-CSV-0668,SUSPENSION,Ward-3,500032,DEV-CSV-0669
POL-CSV-0670,17.362971,78.473036,FDR-HYD-SOUTH-03,TRF-SOUTH-01,10,POL-CSV-0669,SUSPENSION,Ward-15,500084,DEV-CSV-0670
POL-CSV-0671,17.363337,78.473275,FDR-HYD-SOUTH-03,TRF-SOUTH-01,11,POL-CSV-0670,SUSPENSION,Ward-15,500090,DEV-CSV-0671
POL-CSV-0672,17.363624,78.473646,FDR-HYD-SOUTH-03,TRF-SOUTH-01,12,POL-CSV-0671,TENSION,Ward-14,500001,DEV-CSV-0672
POL-CSV-0673,17.3639,78.473919,FDR-HYD-SOUTH-03,TRF-SOUTH-01,13,POL-CSV-0672,TENSION,Ward-15,500001,DEV-CSV-0673
POL-CSV-0674,17.364173,78.47421,FDR-HYD-SOUTH-03,TRF-SOUTH-01,14,POL-CSV-0673,TENSION,Ward-6,500032,DEV-CSV-0674
POL-CSV-0675,17.364524,78.474541,FDR-HYD-SOUTH-03,TRF-SOUTH-01,15,POL-CSV-0674,JUNCTION,Ward-14,500001,DEV-CSV-0675
POL-CSV-0676,17.364757,78.474798,FDR-HYD-SOUTH-03,TRF-SOUTH-01,16,POL-CSV-0675,JUNCTION,Ward-8,500090,DEV-CSV-0676
POL-CSV-0677,17.36506,78.475114,FDR-HYD-SOUTH-03,TRF-SOUTH-01,17,POL-CSV-0676,TENSION,Ward-8,500081,DEV-CSV-0677
POL-CSV-0678,17.365357,78.475378,FDR-HYD-SOUTH-03,TRF-SOUTH-01,18,POL-CSV-0677,JUNCTION,Ward-7,500084,DEV-CSV-0678
POL-CSV-0679,17.365722,78.475652,FDR-HYD-SOUTH-03,TRF-SOUTH-01,19,POL-CSV-0678,SUSPENSION,Ward-9,500081,DEV-CSV-0679
POL-CSV-0680,17.366043,78.475958,FDR-HYD-SOUTH-03,TRF-SOUTH-01,20,POL-CSV-0679,TENSION,Ward-12,500032,DEV-CSV-0680
POL-CSV-0681,17.366314,78.476324,FDR-HYD-SOUTH-03,TRF-SOUTH-01,21,POL-CSV-0680,SUSPENSION,Ward-4,500032,DEV-CSV-0681
POL-CSV-0682,17.366612,78.476637,FDR-HYD-SOUTH-03,TRF-SOUTH-01,22,POL-CSV-0681,SUSPENSION,Ward-15,500081,
POL-CSV-0683,17.366912,78.476913,FDR-HYD-SOUTH-03,TRF-SOUTH-01,23,POL-CSV-0682,SUSPENSION,Ward-12,500032,DEV-CSV-0683
POL-CSV-0684,17.367154,78.477222,FDR-HYD-SOUTH-03,TRF-SOUTH-01,24,POL-CSV-0683,SUSPENSION,Ward-5,500001,DEV-CSV-0684
POL-CSV-0685,17.367467,78.477549,FDR-HYD-SOUTH-03,TRF-SOUTH-01,25,POL-CSV-0684,JUNCTION,Ward-4,500090,DEV-CSV-0685
POL-CSV-0686,17.367775,78.477832,FDR-HYD-SOUTH-03,TRF-SOUTH-01,26,POL-CSV-0685,SUSPENSION,Ward-7,500084,DEV-CSV-0686
POL-CSV-0687,17.368145,78.478071,FDR-HYD-SOUTH-03,TRF-SOUTH-01,27,POL-CSV-0686,JUNCTION,Ward-6,500081,DEV-CSV-0687
POL-CSV-0688,17.368391,78.478417,FDR-HYD-SOUTH-03,TRF-SOUTH-01,28,POL-CSV-0687,SUSPENSION,Ward-13,500001,DEV-CSV-0688
POL-CSV-0689,17.36869,78.478702,FDR-HYD-SOUTH-03,TRF-SOUTH-01,29,POL-CSV-0688,TENSION,Ward-7,500081,DEV-CSV-0689
